L1,L2,L3
7.UAE NESA Compliance,M6.2.1.1,CCF: Social Media Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Signature Activity Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Patch Activity Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Time Sync Error Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Backup Activity Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Audit Log Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,M6.2.1.1,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Physical Access Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,M6.2.1.2,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Top Suspicious Users
7.UAE NESA Compliance,M6.2.1.2,CCF: Object Access Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: User Misuse Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Unknown User Account Detail
7.UAE NESA Compliance,M6.2.1.2,CCF: GeoIP Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Compromises Detected Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Malware Detected Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Social Media Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Signature Activity Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Patch Activity Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Time Sync Error Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Backup Activity Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Audit Log Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,M6.2.1.2,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,M6.2.2,CCF: Physical Access Summary
7.UAE NESA Compliance,M6.2.2,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,M6.2.2,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,M6.2.2,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,M6.2.2,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,M6.2.2,CCF: Top Suspicious Users
7.UAE NESA Compliance,M6.2.2,CCF: Object Access Summary
7.UAE NESA Compliance,M6.2.2,CCF: User Misuse Summary
7.UAE NESA Compliance,M6.2.2,CCF: Unknown User Account Detail
7.UAE NESA Compliance,M6.2.2,CCF: GeoIP Summary
7.UAE NESA Compliance,M6.2.2,CCF: Compromises Detected Summary
7.UAE NESA Compliance,M6.2.2,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,M6.2.2,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,M6.2.2,CCF: Malware Detected Summary
7.UAE NESA Compliance,M6.2.2,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,M6.2.2,CCF: Social Media Summary
7.UAE NESA Compliance,M6.2.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,M6.2.2,CCF: Signature Activity Summary
7.UAE NESA Compliance,M6.2.2,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,M6.2.2,CCF: Patch Activity Summary
7.UAE NESA Compliance,M6.2.2,CCF: Time Sync Error Summary
7.UAE NESA Compliance,M6.2.2,CCF: Backup Activity Summary
7.UAE NESA Compliance,M6.2.2,CCF: Audit Log Summary
7.UAE NESA Compliance,M6.2.2,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,M6.2.2,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,M6.2.2,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,M6.2.2,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,M6.3.1,CCF: Physical Access Summary
7.UAE NESA Compliance,M6.3.1,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,M6.3.1,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,M6.3.1,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,M6.3.1,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,M6.3.1,CCF: Top Suspicious Users
7.UAE NESA Compliance,M6.3.1,CCF: Object Access Summary
7.UAE NESA Compliance,M6.3.1,CCF: User Misuse Summary
7.UAE NESA Compliance,M6.3.1,CCF: Unknown User Account Detail
7.UAE NESA Compliance,M6.3.1,CCF: GeoIP Summary
7.UAE NESA Compliance,M6.3.1,CCF: Compromises Detected Summary
7.UAE NESA Compliance,M6.3.1,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,M6.3.1,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,M6.3.1,CCF: Malware Detected Summary
7.UAE NESA Compliance,M6.3.1,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,M6.3.1,CCF: Social Media Summary
7.UAE NESA Compliance,M6.3.1,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,M6.3.1,CCF: Signature Activity Summary
7.UAE NESA Compliance,M6.3.1,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,M6.3.1,CCF: Patch Activity Summary
7.UAE NESA Compliance,M6.3.1,CCF: Time Sync Error Summary
7.UAE NESA Compliance,M6.3.1,CCF: Backup Activity Summary
7.UAE NESA Compliance,M6.3.1,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,M6.3.1,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,M6.3.1,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,M6.3.1,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Physical Access Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,M6.3.1.1,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Top Suspicious Users
7.UAE NESA Compliance,M6.3.1.1,CCF: Object Access Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: User Misuse Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Unknown User Account Detail
7.UAE NESA Compliance,M6.3.1.1,CCF: GeoIP Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Compromises Detected Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Malware Detected Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Social Media Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Signature Activity Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Patch Activity Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Time Sync Error Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Backup Activity Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,M6.3.1.1,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T1.3.3,CCF: Physical Access Summary
7.UAE NESA Compliance,T1.3.3,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,T1.3.3,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T1.3.3,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,T1.3.3,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T1.3.3,CCF: Top Suspicious Users
7.UAE NESA Compliance,T1.3.3,CCF: Object Access Summary
7.UAE NESA Compliance,T1.3.3,CCF: User Misuse Summary
7.UAE NESA Compliance,T1.3.3,CCF: Unknown User Account Detail
7.UAE NESA Compliance,T1.3.3,CCF: GeoIP Summary
7.UAE NESA Compliance,T1.3.3,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T1.3.3,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T1.3.3,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T1.3.3,CCF: Malware Detected Summary
7.UAE NESA Compliance,T1.3.3,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T1.3.3,CCF: Social Media Summary
7.UAE NESA Compliance,T1.3.3,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T1.3.3,CCF: Signature Activity Summary
7.UAE NESA Compliance,T1.3.3,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T1.3.3,CCF: Patch Activity Summary
7.UAE NESA Compliance,T1.3.3,CCF: Time Sync Error Summary
7.UAE NESA Compliance,T1.3.3,CCF: Backup Activity Summary
7.UAE NESA Compliance,T1.3.3,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,T1.3.3,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,T1.3.3,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,T1.3.3,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Physical Access Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,T1.3.3.1,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Top Suspicious Users
7.UAE NESA Compliance,T1.3.3.1,CCF: Object Access Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: User Misuse Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Unknown User Account Detail
7.UAE NESA Compliance,T1.3.3.1,CCF: GeoIP Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Malware Detected Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Social Media Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Signature Activity Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Patch Activity Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Time Sync Error Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Backup Activity Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,T1.3.3.1,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Physical Access Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,T1.3.3.2,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Top Suspicious Users
7.UAE NESA Compliance,T1.3.3.2,CCF: Object Access Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: User Misuse Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Unknown User Account Detail
7.UAE NESA Compliance,T1.3.3.2,CCF: GeoIP Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Malware Detected Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Social Media Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Signature Activity Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Patch Activity Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Time Sync Error Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Backup Activity Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,T1.3.3.2,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T1.4.1,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T1.4.1.2,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T1.4.1.3,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T1.4.1.4,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T2.2.1,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.1.2,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.1.3,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.2,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.2.1,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.2.4,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.4,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T2.2.4,CCF: Signature Activity Summary
7.UAE NESA Compliance,T2.2.4,CCF: Backup Activity Summary
7.UAE NESA Compliance,T2.2.4,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.2.4.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T2.2.4.2,CCF: Signature Activity Summary
7.UAE NESA Compliance,T2.2.4.2,CCF: Backup Activity Summary
7.UAE NESA Compliance,T2.2.4.2,CCF: Physical Access Summary
7.UAE NESA Compliance,T2.3.3,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T2.3.3,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,T2.3.3,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T2.3.3,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T2.3.3.3,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T2.3.3.3,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,T2.3.3.3,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T2.3.3.3,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T3.2.3,CCF: Object Access Summary
7.UAE NESA Compliance,T3.2.3,CCF: Top Suspicious Users
7.UAE NESA Compliance,T3.2.3,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T3.2.3,CCF: Patch Activity Summary
7.UAE NESA Compliance,T3.2.3,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T3.2.3,CCF: Signature Activity Summary
7.UAE NESA Compliance,T3.2.3,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,T3.2.3,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,T3.2.3,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,T3.2.3,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Object Access Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Top Suspicious Users
7.UAE NESA Compliance,T3.2.3.2,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Patch Activity Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Signature Activity Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,T3.2.3.2,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Object Access Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Top Suspicious Users
7.UAE NESA Compliance,T3.2.3.3,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Patch Activity Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Signature Activity Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: User Priv Escalation (Windows) Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: User Priv Escalation (SU & SUDO) Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Priv Authentication Activity Summary
7.UAE NESA Compliance,T3.2.3.3,CCF: Priv Account Management Activity Summary
7.UAE NESA Compliance,T3.4.1,CCF: Malware Detected Summary
7.UAE NESA Compliance,T3.4.1,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T3.4.1,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T3.4.1,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T3.4.1,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T3.4.1,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T3.4.1,CCF: GeoIP Summary
7.UAE NESA Compliance,T3.4.1,CCF: Top Suspicious Users
7.UAE NESA Compliance,T3.4.1,CCF: Unknown User Account Detail
7.UAE NESA Compliance,T3.4.1,CCF: User Misuse Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Malware Detected Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: GeoIP Summary
7.UAE NESA Compliance,T3.4.1.1,CCF: Top Suspicious Users
7.UAE NESA Compliance,T3.4.1.1,CCF: Unknown User Account Detail
7.UAE NESA Compliance,T3.4.1.1,CCF: User Misuse Summary
7.UAE NESA Compliance,T3.4.1.2,CCF: Config/Policy Change Summary
7.UAE NESA Compliance,T3.4.1.2,CCF: Patch Activity Summary
7.UAE NESA Compliance,T3.4.1.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T3.4.1.2,CCF: Signature Activity Summary
7.UAE NESA Compliance,T3.4.1.3,CCF: Malware Detected Summary
7.UAE NESA Compliance,T3.4.1.3,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T3.4.1.3,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T3.4.1.3,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T3.4.1.3,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T3.4.1.3,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: Malware Detected Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T3.4.1.5,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T3.4.1.7,CCF: Malware Detected Summary
7.UAE NESA Compliance,T3.4.1.7,CCF: Vulnerability Detected Summary
7.UAE NESA Compliance,T3.4.1.7,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T3.4.1.7,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T3.4.1.7,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T3.4.1.7,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T3.5.1,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T3.5.1,CCF: Backup Activity Summary
7.UAE NESA Compliance,T3.5.1.2,CCF: Critical Environment Error Summary
7.UAE NESA Compliance,T3.5.1.2,CCF: Backup Activity Summary
7.UAE NESA Compliance,T3.6.2,CCF: Physical Access Summary
7.UAE NESA Compliance,T3.6.2,CCF: Host Access Granted And Revoked Detail
7.UAE NESA Compliance,T3.6.2,CCF: Use Of Non-Encrypted Protocols Summary
7.UAE NESA Compliance,T3.6.2,CCF: Applications Accessed By User Summary
7.UAE NESA Compliance,T3.6.2,CCF: LogRhythm Data Loss Defender Log Summary
7.UAE NESA Compliance,T3.6.2,CCF: Top Suspicious Users
7.UAE NESA Compliance,T3.6.2,CCF: Object Access Summary
7.UAE NESA Compliance,T3.6.2,CCF: User Misuse Summary
7.UAE NESA Compliance,T3.6.2,CCF: Unknown User Account Detail
7.UAE NESA Compliance,T3.6.2,CCF: GeoIP Summary
7.UAE NESA Compliance,T3.6.2,CCF: Compromises Detected Summary
7.UAE NESA Compliance,T3.6.2,CCF: Rogue Access Point Summary
7.UAE NESA Compliance,T3.6.2,CCF: Suspected Wireless Attack Summary
7.UAE NESA Compliance,T3.6.2,CCF: Malware Detected Summary
7.UAE NESA Compliance,T3.6.2,CCF: Vulnerability Detected Summary
